window_idx,window_start,window_end,episode,end_total_asset,total_reward,total_cost,total_trades,sharpe
21,2011-09-01,2012-10-26,50,1182420.38,182420.38,1194.87,5395,1.009
21,2011-09-01,2012-10-26,60,1201084.69,201084.69,1449.94,5229,1.15
21,2011-09-01,2012-10-26,70,1188595.16,188595.16,1352.77,5235,1.057
21,2011-09-01,2012-10-26,80,1187922.27,187922.27,1438.13,5119,1.083
21,2011-09-01,2012-10-26,90,1194645.56,194645.56,1255.2,5136,1.096
21,2011-09-01,2012-10-26,100,1183501.69,183501.69,1366.12,5063,1.039
21,2011-09-01,2012-10-26,110,1191410.02,191410.02,1296.12,5119,1.052
21,2011-09-01,2012-10-26,120,1193696.85,193696.85,1249.32,5137,1.092
21,2011-09-01,2012-10-26,130,1208324.54,208324.54,1253.96,5079,1.181
21,2011-09-01,2012-10-26,140,1202690.81,202690.81,1200.83,5239,1.157
21,2011-09-01,2012-10-26,150,1213016.01,213016.01,1286.06,5365,1.219
21,2011-09-01,2012-10-26,160,1198234.9,198234.9,1708.53,5432,1.121
22,2011-09-30,2012-11-28,10,1196768.41,196768.41,1789.29,3588,1.192
22,2011-09-30,2012-11-28,20,1249103.78,249103.78,1171.13,4952,1.442
22,2011-09-30,2012-11-28,30,1250324.03,250324.03,1083.46,5117,1.453
22,2011-09-30,2012-11-28,40,1255881.15,255881.15,999.0,5522,1.444
22,2011-09-30,2012-11-28,50,1273686.48,273686.48,1430.93,5372,1.545
22,2011-09-30,2012-11-28,60,1273430.6,273430.6,1437.1,5566,1.551
22,2011-09-30,2012-11-28,70,1293822.32,293822.32,1634.71,5524,1.674
22,2011-09-30,2012-11-28,80,1283425.44,283425.44,1626.34,5313,1.646
22,2011-09-30,2012-11-28,90,1280800.21,280800.21,1576.09,5470,1.617
22,2011-09-30,2012-11-28,100,1269914.58,269914.58,1782.91,5422,1.589
22,2011-09-30,2012-11-28,110,1261579.46,261579.46,1847.69,5373,1.506
22,2011-09-30,2012-11-28,120,1321975.75,321975.75,2096.98,5177,1.875
22,2011-09-30,2012-11-28,130,1292647.72,292647.72,1485.39,5360,1.737
22,2011-09-30,2012-11-28,140,1289301.22,289301.22,1629.62,5210,1.72
22,2011-09-30,2012-11-28,150,1288752.11,288752.11,1506.85,5119,1.712
22,2011-09-30,2012-11-28,160,1285584.11,285584.11,1733.79,5148,1.687
23,2011-10-28,2012-12-27,10,1153378.86,153378.86,1700.84,3825,1.058
23,2011-10-28,2012-12-27,20,1130256.07,130256.07,1161.71,4763,0.92
23,2011-10-28,2012-12-27,30,1132031.39,132031.39,998.99,5493,0.887
23,2011-10-28,2012-12-27,40,1131325.94,131325.94,1185.61,5421,0.894
23,2011-10-28,2012-12-27,50,1141407.29,141407.29,1437.28,5086,0.968
23,2011-10-28,2012-12-27,60,1125180.21,125180.21,1248.55,5069,0.863
23,2011-10-28,2012-12-27,70,1136674.78,136674.78,1081.82,5068,0.928
23,2011-10-28,2012-12-27,80,1146537.08,146537.08,1598.53,5227,0.959
23,2011-10-28,2012-12-27,90,1181776.94,181776.94,1959.09,5046,1.153
23,2011-10-28,2012-12-27,100,1117186.34,117186.34,1926.79,4834,0.774
23,2011-10-28,2012-12-27,110,1137865.97,137865.97,2141.59,4790,0.871
23,2011-10-28,2012-12-27,120,1131900.6,131900.6,2195.09,4783,0.859
23,2011-10-28,2012-12-27,130,1169917.21,169917.21,1715.03,4966,1.089
23,2011-10-28,2012-12-27,140,1145145.2,145145.2,1696.63,4943,0.948
23,2011-10-28,2012-12-27,150,1140231.21,140231.21,1523.49,4695,0.971
23,2011-10-28,2012-12-27,160,1186180.91,186180.91,1699.21,4727,1.203
24,2011-11-28,2013-01-28,10,1162611.45,162611.45,1658.27,3603,1.194
24,2011-11-28,2013-01-28,20,1142952.55,142952.55,1083.89,4700,1.084
24,2011-11-28,2013-01-28,30,1133720.78,133720.78,1070.94,4811,1.008
24,2011-11-28,2013-01-28,40,1132797.83,132797.83,1070.49,4804,0.998
24,2011-11-28,2013-01-28,50,1136509.82,136509.82,1203.4,5028,1.027
24,2011-11-28,2013-01-28,60,1140117.83,140117.83,1487.29,4991,1.047
24,2011-11-28,2013-01-28,70,1173926.13,173926.13,1992.21,5155,1.293
24,2011-11-28,2013-01-28,80,1182792.24,182792.24,1981.04,4972,1.368
24,2011-11-28,2013-01-28,90,1157853.88,157853.88,1888.84,4692,1.177
24,2011-11-28,2013-01-28,100,1175752.13,175752.13,1994.09,4885,1.327
24,2011-11-28,2013-01-28,110,1158356.0,158356.0,1843.9,4876,1.192
24,2011-11-28,2013-01-28,120,1180661.46,180661.46,2057.54,4871,1.361
24,2011-11-28,2013-01-28,130,1185312.06,185312.06,1853.03,4710,1.393
24,2011-11-28,2013-01-28,140,1179026.48,179026.48,1794.29,4782,1.419
24,2011-11-28,2013-01-28,150,1187692.7,187692.7,2066.24,4790,1.529
24,2011-11-28,2013-01-28,160,1188509.49,188509.49,2403.82,4391,1.486
25,2011-12-27,2013-02-26,10,1124001.41,124001.41,1751.36,3621,0.976
25,2011-12-27,2013-02-26,20,1136261.73,136261.73,1100.38,5110,1.094
25,2011-12-27,2013-02-26,30,1136957.35,136957.35,998.99,5030,1.082
25,2011-12-27,2013-02-26,40,1137430.59,137430.59,999.0,5020,1.079
25,2011-12-27,2013-02-26,50,1136900.74,136900.74,999.0,5020,1.083
25,2011-12-27,2013-02-26,60,1134681.97,134681.97,999.0,5020,1.066
25,2011-12-27,2013-02-26,70,1135455.73,135455.73,998.99,5020,1.066
25,2011-12-27,2013-02-26,80,1138173.99,138173.99,998.99,5020,1.089
25,2011-12-27,2013-02-26,90,1134105.22,134105.22,999.0,5020,1.063
25,2011-12-27,2013-02-26,100,1136344.15,136344.15,999.0,5020,1.075
25,2011-12-27,2013-02-26,110,1134277.09,134277.09,998.99,5020,1.054
25,2011-12-27,2013-02-26,120,1133666.04,133666.04,998.99,5020,1.054
25,2011-12-27,2013-02-26,130,1139938.6,139938.6,998.99,5010,1.119
25,2011-12-27,2013-02-26,140,1136671.63,136671.63,998.99,5010,1.105
25,2011-12-27,2013-02-26,150,1141599.69,141599.69,999.0,5010,1.129
25,2011-12-27,2013-02-26,160,1139650.55,139650.55,999.0,5010,1.111
26,2012-01-26,2013-03-26,10,1128847.58,128847.58,1587.87,3986,0.999
26,2012-01-26,2013-03-26,20,1132060.17,132060.17,1057.18,4802,1.057
26,2012-01-26,2013-03-26,30,1135259.23,135259.23,1086.1,5114,1.062
26,2012-01-26,2013-03-26,40,1134627.31,134627.31,1087.45,5057,1.059
26,2012-01-26,2013-03-26,50,1133467.13,133467.13,1085.0,4923,1.062
26,2012-01-26,2013-03-26,60,1137157.3,137157.3,1093.83,4814,1.08
26,2012-01-26,2013-03-26,70,1135984.15,135984.15,1086.96,4718,1.064
26,2012-01-26,2013-03-26,80,1147609.53,147609.53,1192.76,4631,1.147
26,2012-01-26,2013-03-26,90,1151607.25,151607.25,1159.47,4872,1.197
26,2012-01-26,2013-03-26,100,1161755.06,161755.06,1242.71,4836,1.284
26,2012-01-26,2013-03-26,110,1149632.19,149632.19,1178.75,4851,1.198
26,2012-01-26,2013-03-26,120,1170336.88,170336.88,1459.35,4990,1.357
26,2012-01-26,2013-03-26,130,1181651.92,181651.92,2022.05,5074,1.43
26,2012-01-26,2013-03-26,140,1194373.9,194373.9,1329.28,4748,1.489
26,2012-01-26,2013-03-26,150,1207004.1,207004.1,1456.52,4403,1.583
26,2012-01-26,2013-03-26,160,1196567.06,196567.06,1617.72,4550,1.482
27,2012-02-24,2013-04-24,10,1144831.17,144831.17,1658.28,3917,1.127
27,2012-02-24,2013-04-24,20,1107304.03,107304.03,1146.43,5243,0.886
27,2012-02-24,2013-04-24,30,1098835.37,98835.37,1105.84,5312,0.821
27,2012-02-24,2013-04-24,40,1093711.4,93711.4,1167.56,5212,0.775
27,2012-02-24,2013-04-24,50,1102189.5,102189.5,1153.52,5076,0.832
27,2012-02-24,2013-04-24,60,1136183.59,136183.59,1182.56,5006,1.093
27,2012-02-24,2013-04-24,70,1142209.97,142209.97,1108.05,4916,1.137
27,2012-02-24,2013-04-24,80,1134978.84,134978.84,1292.56,5012,1.09
27,2012-02-24,2013-04-24,90,1132596.92,132596.92,1254.77,5080,1.078
27,2012-02-24,2013-04-24,100,1137793.62,137793.62,1406.25,5100,1.077
27,2012-02-24,2013-04-24,110,1146021.98,146021.98,1490.18,5010,1.153
27,2012-02-24,2013-04-24,120,1154187.23,154187.23,1416.99,5170,1.215
27,2012-02-24,2013-04-24,130,1153432.07,153432.07,1258.81,4998,1.181
27,2012-02-24,2013-04-24,140,1164711.05,164711.05,1164.98,4985,1.275
27,2012-02-24,2013-04-24,150,1128397.26,128397.26,1186.8,5164,1.045
27,2012-02-24,2013-04-24,160,1137361.04,137361.04,1214.71,5195,1.095
28,2012-03-23,2013-05-22,10,1158085.29,158085.29,1626.01,4110,1.235
28,2012-03-23,2013-05-22,20,1128612.2,128612.2,1029.6,6024,1.02
28,2012-03-23,2013-05-22,30,1138167.67,138167.67,1128.53,5768,1.086
28,2012-03-23,2013-05-22,40,1130262.33,130262.33,1097.78,5710,1.038
28,2012-03-23,2013-05-22,50,1129773.29,129773.29,1312.11,5579,1.006
28,2012-03-23,2013-05-22,60,1123968.17,123968.17,1200.67,5345,0.973
28,2012-03-23,2013-05-22,70,1166793.03,166793.03,1918.68,4602,1.281
28,2012-03-23,2013-05-22,80,1148239.02,148239.02,2009.86,4553,1.176
28,2012-03-23,2013-05-22,90,1140933.63,140933.63,2159.74,4124,1.118
28,2012-03-23,2013-05-22,100,1127898.47,127898.47,2120.18,3565,1.022
28,2012-03-23,2013-05-22,110,1124425.51,124425.51,2650.41,3449,0.971
28,2012-03-23,2013-05-22,120,1126513.7,126513.7,3200.49,4211,0.999
28,2012-03-23,2013-05-22,130,1105940.34,105940.34,3114.22,5146,0.907
28,2012-03-23,2013-05-22,140,1129195.12,129195.12,2729.1,5366,1.091
28,2012-03-23,2013-05-22,150,1140477.14,140477.14,2744.89,5549,1.171
28,2012-03-23,2013-05-22,160,1165667.15,165667.15,4084.4,3442,1.32
29,2012-04-23,2013-06-20,10,1157330.26,157330.26,1780.2,3626,1.19
29,2012-04-23,2013-06-20,20,1134209.52,134209.52,1342.52,4934,1.107
29,2012-04-23,2013-06-20,30,1142164.96,142164.96,1116.31,5627,1.14
29,2012-04-23,2013-06-20,40,1145052.47,145052.47,1211.14,5511,1.169
29,2012-04-23,2013-06-20,50,1148064.03,148064.03,1200.48,5366,1.191
29,2012-04-23,2013-06-20,60,1153571.19,153571.19,1371.82,4914,1.211
29,2012-04-23,2013-06-20,70,1144571.86,144571.86,1503.13,5015,1.128
29,2012-04-23,2013-06-20,80,1166316.59,166316.59,1793.99,4756,1.274
29,2012-04-23,2013-06-20,90,1155309.14,155309.14,1666.92,4325,1.198
29,2012-04-23,2013-06-20,100,1171462.88,171462.88,2227.11,3418,1.263
29,2012-04-23,2013-06-20,110,1174757.12,174757.12,2367.3,3780,1.284
29,2012-04-23,2013-06-20,120,1168425.12,168425.12,2142.1,3834,1.279
29,2012-04-23,2013-06-20,130,1170762.3,170762.3,2323.14,3741,1.215
29,2012-04-23,2013-06-20,140,1178845.2,178845.2,2568.33,3844,1.27
29,2012-04-23,2013-06-20,150,1184782.59,184782.59,2827.38,4246,1.345
29,2012-04-23,2013-06-20,160,1159091.98,159091.98,2657.22,4124,1.174
30,2012-05-21,2013-07-19,10,1344962.77,344962.77,1555.19,3905,2.461
30,2012-05-21,2013-07-19,20,1267328.81,267328.81,1236.29,5587,1.971
30,2012-05-21,2013-07-19,30,1276277.05,276277.05,1170.16,5483,2.027
30,2012-05-21,2013-07-19,40,1279985.79,279985.79,1028.06,5464,2.031
30,2012-05-21,2013-07-19,50,1285344.16,285344.16,1174.87,5117,2.144
30,2012-05-21,2013-07-19,60,1299034.1,299034.1,1132.55,4816,2.24
30,2012-05-21,2013-07-19,70,1327860.29,327860.29,1742.33,5069,2.419
30,2012-05-21,2013-07-19,80,1348899.69,348899.69,1789.23,4905,2.533
30,2012-05-21,2013-07-19,90,1365272.38,365272.38,1898.53,4850,2.567
30,2012-05-21,2013-07-19,100,1386486.06,386486.06,1807.95,4978,2.571
30,2012-05-21,2013-07-19,110,1386826.56,386826.56,2017.31,4480,2.503
30,2012-05-21,2013-07-19,120,1362994.97,362994.97,2127.15,4689,2.437
30,2012-05-21,2013-07-19,130,1373780.36,373780.36,1912.58,4839,2.54
30,2012-05-21,2013-07-19,140,1366181.01,366181.01,1912.84,4528,2.545
30,2012-05-21,2013-07-19,150,1364473.27,364473.27,1903.52,4652,2.531
30,2012-05-21,2013-07-19,160,1295095.64,295095.64,2015.05,4742,2.271
31,2012-06-19,2013-08-16,10,1265104.21,265104.21,1737.12,3482,1.921
31,2012-06-19,2013-08-16,20,1217646.67,217646.67,1164.86,4574,1.669
31,2012-06-19,2013-08-16,30,1219746.56,219746.56,1177.73,5152,1.686
31,2012-06-19,2013-08-16,40,1222743.4,222743.4,1191.01,4925,1.7
31,2012-06-19,2013-08-16,50,1218216.79,218216.79,1679.7,4700,1.668
31,2012-06-19,2013-08-16,60,1235832.78,235832.78,1822.36,3839,1.824
31,2012-06-19,2013-08-16,70,1221858.97,221858.97,1738.47,3927,1.763
31,2012-06-19,2013-08-16,80,1223284.85,223284.85,1688.37,3647,1.783
31,2012-06-19,2013-08-16,90,1223999.12,223999.12,1936.14,3829,1.75
31,2012-06-19,2013-08-16,100,1230563.72,230563.72,1862.77,4188,1.816
31,2012-06-19,2013-08-16,110,1250402.84,250402.84,1989.56,4250,1.969
31,2012-06-19,2013-08-16,120,1225443.56,225443.56,2322.02,4251,1.806
31,2012-06-19,2013-08-16,130,1244474.3,244474.3,2162.44,4263,1.943
31,2012-06-19,2013-08-16,140,1225462.52,225462.52,1893.75,4370,1.801
31,2012-06-19,2013-08-16,150,1206681.91,206681.91,2436.28,4217,1.644
31,2012-06-19,2013-08-16,160,1242967.73,242967.73,2257.36,4246,1.908
32,2012-07-18,2013-09-16,10,1326039.76,326039.76,1883.85,3673,2.326
32,2012-07-18,2013-09-16,20,1277979.17,277979.17,1293.56,4871,2.147
32,2012-07-18,2013-09-16,30,1267193.94,267193.94,1100.49,5769,2.072
32,2012-07-18,2013-09-16,40,1252171.02,252171.02,1453.95,5376,1.986
32,2012-07-18,2013-09-16,50,1208068.15,208068.15,2246.5,4030,1.77
32,2012-07-18,2013-09-16,60,1203250.71,203250.71,2295.87,5195,1.692
32,2012-07-18,2013-09-16,70,1291854.97,291854.97,2613.96,5465,2.305
32,2012-07-18,2013-09-16,80,1341987.08,341987.08,2000.06,5347,2.492
32,2012-07-18,2013-09-16,90,1321126.34,321126.34,1562.16,5397,2.407
32,2012-07-18,2013-09-16,100,1342536.07,342536.07,1899.93,5212,2.501
32,2012-07-18,2013-09-16,110,1343708.81,343708.81,1784.6,5057,2.572
32,2012-07-18,2013-09-16,120,1365176.82,365176.82,1811.02,4515,2.618
32,2012-07-18,2013-09-16,130,1372992.21,372992.21,1771.63,4550,2.61
32,2012-07-18,2013-09-16,140,1382811.76,382811.76,1967.28,4528,2.662
32,2012-07-18,2013-09-16,150,1364633.78,364633.78,2027.64,4421,2.599
32,2012-07-18,2013-09-16,160,1370891.81,370891.81,1787.08,4540,2.654
33,2012-08-15,2013-10-14,10,1267684.43,267684.43,1621.45,3641,2.04
33,2012-08-15,2013-10-14,20,1188454.92,188454.92,1296.87,5378,1.582
33,2012-08-15,2013-10-14,30,1189207.77,189207.77,1287.17,5493,1.581
33,2012-08-15,2013-10-14,40,1193268.79,193268.79,1280.96,5427,1.601
33,2012-08-15,2013-10-14,50,1191714.43,191714.43,1389.48,5389,1.586
33,2012-08-15,2013-10-14,60,1187175.74,187175.74,1512.83,4817,1.525
33,2012-08-15,2013-10-14,70,1193785.63,193785.63,1719.26,5014,1.554
33,2012-08-15,2013-10-14,80,1209417.25,209417.25,1760.65,4973,1.668
33,2012-08-15,2013-10-14,90,1224447.38,224447.38,2068.95,4653,1.772
33,2012-08-15,2013-10-14,100,1223207.0,223207.0,2053.58,4478,1.721
33,2012-08-15,2013-10-14,110,1205988.92,205988.92,2472.2,4573,1.572
33,2012-08-15,2013-10-14,120,1224650.45,224650.45,2574.32,4726,1.748
33,2012-08-15,2013-10-14,130,1263981.21,263981.21,2346.25,4814,1.97
33,2012-08-15,2013-10-14,140,1227213.35,227213.35,3153.52,4924,1.869
33,2012-08-15,2013-10-14,150,1236812.47,236812.47,3078.07,4426,1.852
33,2012-08-15,2013-10-14,160,1249758.19,249758.19,3051.95,4695,1.96
34,2012-09-13,2013-11-11,10,1257636.87,257636.87,1636.63,3707,1.929
34,2012-09-13,2013-11-11,20,1199305.23,199305.23,1284.34,5683,1.658
34,2012-09-13,2013-11-11,30,1179698.87,179698.87,1769.66,5698,1.49
34,2012-09-13,2013-11-11,40,1176518.69,176518.69,1517.38,5998,1.485
34,2012-09-13,2013-11-11,50,1196524.83,196524.83,1338.03,5674,1.604
34,2012-09-13,2013-11-11,60,1189202.87,189202.87,1696.0,5653,1.604
34,2012-09-13,2013-11-11,70,1210064.46,210064.46,1457.39,5359,1.718
34,2012-09-13,2013-11-11,80,1210567.5,210567.5,1670.7,4957,1.733
34,2012-09-13,2013-11-11,90,1196419.49,196419.49,1493.61,4460,1.591
34,2012-09-13,2013-11-11,100,1220625.33,220625.33,1697.14,4416,1.758
34,2012-09-13,2013-11-11,110,1240817.62,240817.62,1648.05,4491,1.899
34,2012-09-13,2013-11-11,120,1214779.51,214779.51,2114.61,4863,1.735
34,2012-09-13,2013-11-11,130,1206552.82,206552.82,1869.23,4607,1.672
34,2012-09-13,2013-11-11,140,1266921.96,266921.96,2304.21,5068,2.019
34,2012-09-13,2013-11-11,150,1271557.47,271557.47,2852.98,5137,2.071
34,2012-09-13,2013-11-11,160,1255256.85,255256.85,2962.72,4603,2.008
35,2012-10-11,2013-12-10,10,1239243.77,239243.77,1523.71,3873,1.832
35,2012-10-11,2013-12-10,20,1192726.18,192726.18,1086.91,5387,1.537
35,2012-10-11,2013-12-10,30,1195492.58,195492.58,1086.84,5368,1.555
35,2012-10-11,2013-12-10,40,1187933.82,187933.82,1081.08,5320,1.505
35,2012-10-11,2013-12-10,50,1182121.65,182121.65,1375.73,4992,1.458
35,2012-10-11,2013-12-10,60,1176187.97,176187.97,1434.09,5151,1.399
35,2012-10-11,2013-12-10,70,1160062.25,160062.25,1449.78,4370,1.275
35,2012-10-11,2013-12-10,80,1185531.65,185531.65,1853.45,4160,1.515
35,2012-10-11,2013-12-10,90,1198749.71,198749.71,2218.03,4359,1.585
35,2012-10-11,2013-12-10,100,1213843.5,213843.5,2287.27,4090,1.645
35,2012-10-11,2013-12-10,110,1211388.99,211388.99,2334.54,4447,1.588
35,2012-10-11,2013-12-10,120,1209289.16,209289.16,1868.93,4424,1.591
35,2012-10-11,2013-12-10,130,1218612.11,218612.11,1850.61,4507,1.636
35,2012-10-11,2013-12-10,140,1226903.68,226903.68,1598.2,4756,1.707
35,2012-10-11,2013-12-10,150,1223691.53,223691.53,1917.8,4596,1.645
35,2012-10-11,2013-12-10,160,1221444.48,221444.48,1968.44,4455,1.679
36,2012-11-12,2014-01-09,10,1345868.75,345868.75,1864.24,3787,2.524
36,2012-11-12,2014-01-09,20,1299235.74,299235.74,1246.29,4880,2.333
36,2012-11-12,2014-01-09,30,1286805.97,286805.97,1056.46,4869,2.269
36,2012-11-12,2014-01-09,40,1293293.04,293293.04,1064.95,4873,2.297
36,2012-11-12,2014-01-09,50,1288012.41,288012.41,1307.25,4886,2.246
36,2012-11-12,2014-01-09,60,1292410.7,292410.7,1335.18,4836,2.292
36,2012-11-12,2014-01-09,70,1289104.59,289104.59,1523.71,4665,2.251
36,2012-11-12,2014-01-09,80,1321801.15,321801.15,1690.37,4647,2.468
36,2012-11-12,2014-01-09,90,1328217.74,328217.74,1955.95,4506,2.478
36,2012-11-12,2014-01-09,100,1315769.7,315769.7,1821.9,4449,2.378
36,2012-11-12,2014-01-09,110,1329745.61,329745.61,1687.35,4389,2.49
36,2012-11-12,2014-01-09,120,1308437.82,308437.82,1816.04,4291,2.386
36,2012-11-12,2014-01-09,130,1330380.13,330380.13,1731.52,4383,2.484
36,2012-11-12,2014-01-09,140,1317624.55,317624.55,1803.05,4370,2.433
36,2012-11-12,2014-01-09,150,1336281.83,336281.83,2078.7,4324,2.515
36,2012-11-12,2014-01-09,160,1331405.77,331405.77,2091.35,4433,2.526
37,2012-12-11,2014-02-07,10,1315699.82,315699.82,1481.61,3745,2.365
37,2012-12-11,2014-02-07,20,1242401.35,242401.35,1298.44,4772,2.01
37,2012-12-11,2014-02-07,30,1241734.07,241734.07,1107.92,4460,1.987
37,2012-12-11,2014-02-07,40,1242453.62,242453.62,1109.16,4462,1.968
37,2012-12-11,2014-02-07,50,1235703.1,235703.1,1099.71,4431,1.957
37,2012-12-11,2014-02-07,60,1250214.41,250214.41,1328.33,4633,2.034
37,2012-12-11,2014-02-07,70,1233889.86,233889.86,1697.95,4764,1.884
37,2012-12-11,2014-02-07,80,1266420.53,266420.53,1819.32,4655,2.142
37,2012-12-11,2014-02-07,90,1262521.98,262521.98,2273.84,4560,2.007
37,2012-12-11,2014-02-07,100,1274999.33,274999.33,2008.04,4159,2.079
37,2012-12-11,2014-02-07,110,1269920.32,269920.32,1939.16,3869,2.076
37,2012-12-11,2014-02-07,120,1270576.27,270576.27,1853.47,3858,2.071
37,2012-12-11,2014-02-07,130,1278726.79,278726.79,1990.58,3913,2.068
37,2012-12-11,2014-02-07,140,1290334.39,290334.39,2408.9,3677,2.144
37,2012-12-11,2014-02-07,150,1305312.2,305312.2,2467.29,3736,2.175
37,2012-12-11,2014-02-07,160,1304035.37,304035.37,2370.14,3974,2.241
38,2013-01-10,2014-03-10,10,1273433.21,273433.21,1824.88,3607,2.194
38,2013-01-10,2014-03-10,20,1236232.45,236232.45,1082.29,5156,1.972
38,2013-01-10,2014-03-10,30,1246095.21,246095.21,1089.36,4722,2.028
38,2013-01-10,2014-03-10,40,1242144.04,242144.04,1096.95,4766,2.008
38,2013-01-10,2014-03-10,50,1240526.43,240526.43,1440.73,5006,2.022
38,2013-01-10,2014-03-10,60,1219498.54,219498.54,1997.45,5076,1.857
38,2013-01-10,2014-03-10,70,1224316.44,224316.44,1431.01,4691,1.897
38,2013-01-10,2014-03-10,80,1214975.63,214975.63,1526.15,4553,1.815
38,2013-01-10,2014-03-10,90,1237573.58,237573.58,1731.9,4665,1.983
38,2013-01-10,2014-03-10,100,1242312.99,242312.99,2570.09,4674,1.986
38,2013-01-10,2014-03-10,110,1282650.99,282650.99,2181.66,4768,2.36
38,2013-01-10,2014-03-10,120,1207923.15,207923.15,2717.71,4598,1.754
38,2013-01-10,2014-03-10,130,1279717.72,279717.72,3799.5,4311,2.141
38,2013-01-10,2014-03-10,140,1290489.74,290489.74,2264.39,4544,2.243
38,2013-01-10,2014-03-10,150,1233262.28,233262.28,6622.0,4573,1.956
38,2013-01-10,2014-03-10,160,1283053.08,283053.08,4268.12,4993,2.321
39,2013-02-08,2014-04-07,10,1204807.85,204807.85,1560.0,3824,1.602
39,2013-02-08,2014-04-07,20,1148928.86,148928.86,1057.73,5286,1.253
39,2013-02-08,2014-04-07,30,1168547.41,168547.41,1192.87,4882,1.389
39,2013-02-08,2014-04-07,40,1159851.88,159851.88,1182.64,4831,1.312
39,2013-02-08,2014-04-07,50,1144666.21,144666.21,1192.26,4568,1.222
39,2013-02-08,2014-04-07,60,1154944.16,154944.16,1338.71,4328,1.278
39,2013-02-08,2014-04-07,70,1143264.3,143264.3,1367.61,4662,1.183
39,2013-02-08,2014-04-07,80,1160035.61,160035.61,1571.08,4586,1.349
39,2013-02-08,2014-04-07,90,1191843.61,191843.61,1115.07,4396,1.592
39,2013-02-08,2014-04-07,100,1200295.72,200295.72,1195.82,4446,1.647
39,2013-02-08,2014-04-07,110,1209435.28,209435.28,1135.17,4545,1.705
39,2013-02-08,2014-04-07,120,1204565.35,204565.35,1133.09,4663,1.684
39,2013-02-08,2014-04-07,130,1182043.21,182043.21,1562.61,4130,1.54
39,2013-02-08,2014-04-07,140,1197700.83,197700.83,1301.17,4264,1.636
39,2013-02-08,2014-04-07,150,1184764.66,184764.66,1347.86,4424,1.538
39,2013-02-08,2014-04-07,160,1204056.45,204056.45,1507.87,4300,1.649
40,2013-03-11,2014-05-06,10,1191047.27,191047.27,1591.13,3862,1.536
40,2013-03-11,2014-05-06,20,1150610.35,150610.35,1177.4,4773,1.289
40,2013-03-11,2014-05-06,30,1163188.84,163188.84,1166.11,4646,1.366
40,2013-03-11,2014-05-06,40,1144827.78,144827.78,1349.87,4880,1.236
40,2013-03-11,2014-05-06,50,1190543.43,190543.43,1533.3,4067,1.538
40,2013-03-11,2014-05-06,60,1198078.19,198078.19,1654.15,4229,1.567
40,2013-03-11,2014-05-06,70,1190049.56,190049.56,1681.95,3862,1.511
40,2013-03-11,2014-05-06,80,1182307.53,182307.53,1664.4,3840,1.469
40,2013-03-11,2014-05-06,90,1182580.77,182580.77,1584.04,3965,1.456
40,2013-03-11,2014-05-06,100,1188974.36,188974.36,1603.03,3991,1.504
40,2013-03-11,2014-05-06,110,1196101.51,196101.51,1612.88,4067,1.551
40,2013-03-11,2014-05-06,120,1178531.65,178531.65,1654.01,4084,1.442
40,2013-03-11,2014-05-06,130,1189598.58,189598.58,1856.45,4041,1.534
40,2013-03-11,2014-05-06,140,1196029.69,196029.69,1770.68,3874,1.559
40,2013-03-11,2014-05-06,150,1170589.29,170589.29,1762.18,3924,1.374
40,2013-03-11,2014-05-06,160,1167941.07,167941.07,1740.28,3898,1.373
41,2013-04-09,2014-06-04,10,1134118.86,134118.86,1411.47,4045,1.098
41,2013-04-09,2014-06-04,20,1110492.42,110492.42,1276.79,5247,0.985
41,2013-04-09,2014-06-04,30,1115406.89,115406.89,1170.89,5331,1.017
41,2013-04-09,2014-06-04,40,1119685.77,119685.77,1078.08,5446,1.039
41,2013-04-09,2014-06-04,50,1110432.58,110432.58,1167.61,5305,0.972
41,2013-04-09,2014-06-04,60,1132626.25,132626.25,1381.15,5283,1.138
41,2013-04-09,2014-06-04,70,1132036.07,132036.07,1384.87,5189,1.13
41,2013-04-09,2014-06-04,80,1123572.89,123572.89,1380.54,5173,1.078
41,2013-04-09,2014-06-04,90,1121551.34,121551.34,1442.74,5021,1.077
41,2013-04-09,2014-06-04,100,1133030.77,133030.77,1364.54,5050,1.155
41,2013-04-09,2014-06-04,110,1137444.66,137444.66,1448.78,4913,1.172
41,2013-04-09,2014-06-04,120,1120146.49,120146.49,1555.56,4885,1.077
41,2013-04-09,2014-06-04,130,1129924.68,129924.68,2005.89,4917,1.155
41,2013-04-09,2014-06-04,140,1131218.23,131218.23,1893.48,4960,1.15
41,2013-04-09,2014-06-04,150,1124374.59,124374.59,2099.65,4827,1.116
41,2013-04-09,2014-06-04,160,1115626.12,115626.12,2735.64,4822,1.035
42,2013-05-07,2014-07-02,10,1097036.1,97036.1,1666.86,3664,0.802
42,2013-05-07,2014-07-02,20,1103898.23,103898.23,1116.1,5085,0.891
42,2013-05-07,2014-07-02,30,1096384.75,96384.75,1092.0,5292,0.851
42,2013-05-07,2014-07-02,40,1094670.77,94670.77,1016.97,5311,0.832
42,2013-05-07,2014-07-02,50,1096930.56,96930.56,1191.94,5003,0.829
42,2013-05-07,2014-07-02,60,1099770.78,99770.78,1585.49,4816,0.844
42,2013-05-07,2014-07-02,70,1099079.2,99079.2,1379.78,4840,0.827
42,2013-05-07,2014-07-02,80,1126073.49,126073.49,1641.41,4666,1.024
