date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2011-10-24,9,1015107.5314321524,928486.0769813532,11913.6201171875,989490.1697801076,1029072.2004464145,973761.86209091,1030136.6226496105,1007585.2777220653
2011-10-25,9,1002123.5031500822,916610.0056197057,11706.6201171875,972297.7074445841,1011191.997502467,956842.6802242647,1010969.3368388223,988837.5945777005
2011-10-26,9,1013034.030816651,926589.5129302631,11869.0400390625,985787.5547362489,1025221.4717308008,970118.1014656629,1022392.6469856028,1000010.8301211027
2011-10-27,9,1043897.8027132994,954819.6083653119,12208.5498046875,1013985.6651616123,1054547.5756478398,997867.9926256217,1054277.6117788162,1031197.7818321242
2011-10-28,9,1044182.2804746634,955079.8109866682,12231.1103515625,1015859.4398109713,1056496.3058732091,999711.9829424775,1054895.5106654426,1031802.1539198617
2011-10-31,9,1018235.0850804412,931346.7493018034,11955.009765625,992927.8024943216,1032647.3468900917,977144.8523774345,1032977.0022696736,1010363.4768709863
2011-11-01,9,988188.146107968,903863.784563585,11657.9599609375,968256.2199877298,1006988.8406472293,952865.43368681,1004630.9416304957,982637.957019075
2011-11-02,9,1003287.797467526,917674.9480319937,11836.0400390625,983046.7274073972,1022371.0045948094,967420.8405883719,1016790.6724958337,994531.4918489153
2011-11-03,9,1020464.6141331756,933386.0275256275,12044.4697265625,1000357.9329723668,1040374.7007882565,984456.8782174565,1033336.9683082183,1010715.5626748913
2011-11-04,9,1014430.6029255948,927866.9123372256,11983.240234375,995272.4946233,1035085.8324478344,979452.2747685548,1025640.9190028146,1003187.9922475796
2011-11-07,9,1022640.3781827056,935376.1286373147,12068.3896484375,1002344.6110202152,1042440.8508246252,986411.9772920412,1033756.566433349,1011125.975123246
2011-11-08,9,1032759.8881390654,944632.1175935765,12170.1796875,1010798.8207434688,1051233.249646412,994731.8042635939,1045825.8394230565,1022931.0323456161
2011-11-09,9,995552.8522961698,910600.0434771177,11780.9404296875,978470.4087654565,1017611.6219969483,962917.2642028802,1012046.3943098963,989891.0735311264
2011-11-10,9,1002671.8255475126,917111.5384090379,11893.8603515625,987849.0150638439,1027365.3955212947,972146.7941283417,1021052.6131764428,998700.1318039353
2011-11-11,9,1024869.8048070036,937415.3131731556,12153.6796875,1009428.4070790431,1049808.0160784163,993383.1738249481,1042779.1342545423,1019951.0244458303
2011-11-14,9,1019015.362023648,932060.4434233858,12078.98046875,1003224.235558017,1043355.6624986851,987277.6198765057,1036172.3707520787,1013488.8936059892
2011-11-15,10,1000000.0,932060.4434233858,12096.16015625,1004651.1009216877,1000000.0,987277.6198765057,1000000.0,1013488.8936059892
2011-11-16,10,997426.116633511,929661.428551496,11905.58984375,988823.2124196333,984245.3877893199,971723.443831068,980503.7526760029,993729.6634761225
2011-11-17,10,994067.2141674046,926530.728429521,11770.73046875,977622.4166453351,973096.446864433,960716.343970602,966631.121488831,979669.9058428318
2011-11-18,10,992990.866393948,925527.5072465152,11796.16015625,979734.4888412186,975198.7410777633,962791.8919978188,964572.9864520557,977584.0088415187
2011-11-21,10,984279.4136802678,917407.9067673406,11547.3095703125,959066.1104552116,954626.0483618091,942480.9328987609,946722.0730606657,959492.3063786225
2011-11-22,10,981379.2488299374,914704.7778309408,11493.7197265625,954615.1859613059,950195.7297269892,938106.9784616814,942749.6267603196,955466.2761727755
2011-11-23,10,967662.13680687,901919.6003162323,11257.5498046875,935000.0048665258,930671.3584534349,918831.0036611414,924079.8697271997,936544.6847733862
2011-11-25,10,966222.088214398,900577.3879865817,11231.650390625,932848.9193555033,928530.2315397739,916717.1169779687,922998.8294539318,935449.0624628884
2011-11-28,10,992729.4174707418,925283.8210472192,11523.009765625,957047.8810984463,952617.1625357608,940497.6048818163,949538.5512315114,962346.7757238584
2011-11-29,10,991099.6056609158,923764.737929056,11555.6298828125,959757.1571183809,955313.8957772305,943160.0292578964,950718.3976311451,963542.5369460481
2011-11-30,10,1040521.0537587344,969828.5147577347,12045.6796875,1000458.4267300742,995826.7360800513,983157.4498065022,991321.5252178326,1004693.355800823
2011-12-01,10,1038032.0684752356,967508.6300307225,12020.0302734375,998328.1050624521,993706.2768821588,981063.9678965617,988983.0708163857,1002323.3582367523
2011-12-02,10,1043763.6238953272,972850.7861170787,12019.419921875,998277.4120854004,993655.8185917083,981014.1515556626,991869.3564018126,1005248.5766213576
2011-12-05,10,1052476.8558048273,980972.0449142981,12097.830078125,1004789.796906901,1000138.0538826726,987413.9173852053,999601.0454007281,1013084.5575505741
2011-12-06,10,1055811.8133538996,984080.4269262848,12150.1298828125,1009133.5767245102,1004461.7238747964,991682.5800041609,1001707.1786422028,1015219.100199263
2011-12-07,10,1063093.5158679795,990867.4138004353,12196.3701171875,1012974.0766659497,1008284.4439593273,995456.6659906706,1007872.7463821471,1021467.834626472
2011-12-08,10,1043898.253879584,972976.2693999032,11997.7001953125,996473.4720812282,991860.2300510525,979241.4071749665,990961.763988324,1004328.7417903659
2011-12-09,10,1061816.2480088526,989676.922953287,12184.259765625,1011968.24689248,1007283.2707435242,994468.2300810885,1006816.0460768011,1020396.8806031338
2011-12-12,10,1045779.3305177274,974729.5465253646,12021.3896484375,998441.0084609417,993818.6575866502,981174.918851012,991702.2127500387,1005079.178386648
2011-12-13,10,1037764.6776644712,967259.405633074,11954.9404296875,992922.0437721284,988325.2433219865,975751.3938907993,983400.1157831086,996665.0953170244
2011-12-14,11,1000000.0,967259.405633074,11823.48046875,982003.5876028175,1000000.0,975751.3938907993,1000000.0,996665.0953170244
2011-12-15,11,1000188.7277777672,967441.9543512235,11868.8095703125,985768.4130681141,1003833.8204797062,979492.2495677996,1003650.394951807,1000303.3165496119
2011-12-16,11,1000186.868812084,967440.1562491818,11866.3896484375,985567.4255526995,1003629.1496231513,979292.5416942274,1007995.4645495787,1004633.8957544342
2011-12-19,11,996767.9395207404,964133.1647349352,11766.259765625,977251.1007270265,995160.4180109033,971029.1650190894,999010.14910418,995678.5454795924
2011-12-20,11,1011073.9181764604,977970.7571464665,12103.580078125,1005267.3653051101,1023690.1147775663,998867.0564064427,1026537.692028126,1023114.2866717303
2011-12-21,11,1011083.3912296296,977979.9200462443,12107.740234375,1005612.8886366946,1024041.9702452514,999210.3798694845,1027691.3890166391,1024264.1361907538
2011-12-22,11,1016153.8750737192,982884.3932355505,12169.650390625,1010754.8597937697,1029278.1742897062,1004319.6132645578,1033928.5398519369,1030480.4867225225
2011-12-23,11,1023084.3012701988,989587.9131591412,12294.0,1021082.7630576186,1039795.3489662884,1014581.7611150258,1043439.3847391228,1039959.6138485551
2011-12-27,11,1022909.1529610693,989418.4993097549,12291.349609375,1020862.6338740692,1039571.1856472043,1014363.0334439705,1044174.7299102364,1040692.506713614
2011-12-28,11,1010690.752705456,977600.1367407236,12151.41015625,1009239.9103131739,1027735.4615137846,1002814.3091230792,1032244.7368526293,1028802.2990457226
2011-12-29,11,1022905.918965643,989415.3711972613,12287.0400390625,1020504.7009017023,1039206.6931169472,1014007.3793495094,1044169.0717604242,1040686.8674331921
2011-12-30,11,1015849.4973924236,982589.9810604525,12217.5595703125,1014733.9746116593,1033330.2112355214,1008273.393962534,1037757.2878897514,1034296.4662505758
2012-01-03,11,1032269.4205024788,998472.3061284255,12397.3798828125,1029669.0178474968,1048538.9573382679,1023113.3491716202,1053476.1945418806,1049962.9518472997
2012-01-04,11,1032961.9874703094,999142.1980420902,12418.419921875,1031416.506152424,1050318.4704958452,1024849.7116155733,1055051.7864591484,1051533.289315704
2012-01-05,11,1035493.884122367,1001591.198892884,12415.7001953125,1031190.6182466816,1050088.4429189665,1024625.2618868005,1059006.1826329888,1055474.4979552259
2012-01-06,11,1034571.4405440628,1000698.9566656032,12359.919921875,1026557.7667967327,1045370.6888206762,1020021.9067493598,1057272.8775604647,1053746.9732899053
2012-01-09,11,1035259.6934788008,1001364.6757901832,12392.6904296875,1029279.5335662129,1048142.33528291,1022726.3446482569,1058747.5098372675,1055216.6878086224
2012-01-10,11,1046123.2031147262,1011872.5076637177,12462.4697265625,1035075.0791378203,1054044.0912894793,1028484.9912980703,1066490.3262964017,1062933.6827128876
2012-01-11,11,1048206.6008450596,1013887.6937140572,12449.4501953125,1033993.7371057344,1052942.9323469487,1027410.5339250006,1066634.3306682918,1063077.2068439235
2012-01-12,11,1054424.0090846857,1019901.5403124961,12471.01953125,1035785.186360361,1054767.2120921987,1029190.5774292751,1071073.9815812563,1067502.0519442675
2012-01-13,12,1000000.0,1019901.5403124961,12422.0595703125,1031718.7985131791,1000000.0,1029190.5774292751,1000000.0,1067502.0519442675
2012-01-17,12,1000468.3209205628,1020379.1815407388,12482.0703125,1036703.013125669,1004830.9816780238,1034162.5782520308,1004460.0194197544,1072263.1318265665
2012-01-18,12,1003949.3254044532,1023929.4633756932,12578.9501953125,1044749.4079871369,1012630.0010164944,1042189.2554683733,1016961.0109961982,1085607.9659857582
2012-01-19,12,1006219.1632771494,1026244.4745183156,12623.98046875,1048489.4141708689,1016255.0257704504,1045920.0967880926,1023134.7611867299,1092198.4569823423
2012-01-20,12,1009751.7428499224,1029847.3578658632,12720.48046875,1056504.25772342,1024023.4638023067,1053915.3000118225,1026955.4837798025,1096277.086190357
2012-01-23,12,1007893.5094774248,1027952.1427869931,12708.8203125,1055535.8190898234,1023084.798504173,1052949.2345316235,1024825.4735013995,1094003.2958474995
2012-01-24,12,1005988.6640930178,1026009.3880453791,12675.75,1052789.1519300155,1020422.573909869,1050209.2980641653,1022615.3685871694,1091644.004316547
2012-01-25,12,1013079.5093486788,1033241.3520437453,12758.849609375,1059691.0210328002,1027112.2543855284,1057094.2541757266,1030602.0304006045,1100169.7821905736
2012-01-26,12,1010307.489320183,1030414.1645469054,12734.6298828125,1057679.442594624,1025162.5192047067,1055087.6050991425,1026669.9585968511,1095972.2874716746
2012-01-27,12,1008620.5589498522,1028693.6616638051,12660.4599609375,1051519.232023297,1019191.6959724418,1048942.4900889997,1024495.9328976031,1093651.5105767478
2012-01-30,12,1006135.9295095446,1026159.5842705297,12653.7197265625,1050959.4193391195,1018649.0939717956,1048384.0492226402,1023646.6626351117,1092744.9128288832
2012-01-31,12,1007039.9939741136,1027081.6410104854,12632.91015625,1049231.0727023266,1016973.8830138451,1046659.9378895113,1024920.3266939193,1094104.5518251478
2012-02-01,12,1016380.0729955676,1036607.6019911068,12716.4599609375,1056170.3329449845,1023699.805089374,1053582.1935141692,1034328.0304941079,1104147.2949359328
2012-02-02,12,1015980.952664757,1036200.5385509429,12705.41015625,1055252.58728844,1022810.2742813019,1052666.6967881683,1033746.0541422962,1103526.033986191
2012-02-03,12,1030589.1164030078,1051099.427248722,12862.23046875,1068277.3569314415,1035434.6150045412,1065659.5493067831,1046647.4204603953,1117298.2690036464
2012-02-06,12,1028982.7938283924,1049461.136380633,12845.1298828125,1066857.0613775968,1034057.984515796,1064242.7341791645,1045864.5585283953,1116462.5622848473
2012-02-07,12,1031222.651883507,1051745.5710611257,12878.2001953125,1069603.7285374047,1036720.2091101004,1066982.6706466232,1048208.4408955714,1118964.661521324
2012-02-08,12,1030567.4578870776,1051077.337694964,12883.9501953125,1070081.2969356135,1037183.0953140713,1067459.068766172,1050415.9575763345,1121321.1901077398
2012-02-09,12,1031270.7863058092,1051794.663432574,12890.4599609375,1070621.9679516566,1037707.1441312704,1067998.4148709462,1052934.5582558264,1124009.8015011253
2012-02-10,12,1025958.1823553088,1046376.3304803882,12801.23046875,1063210.979141746,1030523.9961450258,1060605.5866472232,1049460.8280069777,1120301.5873325786
2012-02-13,13,1000000.0,1046376.3304803882,12874.0400390625,1069258.20520582,1000000.0,1060605.5866472232,1000000.0,1120301.5873325786
2012-02-14,13,999861.9038871764,1046231.8299765984,12878.2802734375,1069610.3794559937,1000329.3631495733,1060954.9110436963,1001605.9803332716,1122100.7696491675
2012-02-15,13,997989.0316360474,1044272.1007830035,12780.9501953125,1061526.5934546525,992769.1817434506,1052936.540408296,995275.7995382269,1115009.0580563769
2012-02-16,13,1001838.967467308,1048300.5825107029,12904.080078125,1071753.1918731616,1002333.3808945252,1063080.3834597324,1003873.6045592054,1124641.192668955
2012-02-17,13,1003011.2949113846,1049527.278199757,12949.8701171875,1075556.3006747274,1005890.1539761347,1066852.716860524,1007524.355103794,1128731.134299013
2012-02-21,13,1003817.5469360352,1050370.9212347532,12965.6904296875,1076870.2626399086,1007119.0077354828,1068156.046022861,1005976.1644489497,1126996.6938508975
2012-02-22,13,1001781.6150688172,1048240.5703184258,12938.669921875,1074626.0642686374,1005020.1710276183,1065930.0080850397,1003124.0177508168,1123801.4293776737
2012-02-23,13,1008838.7864303284,1055625.0273912551,12984.6904296875,1078448.3147383383,1008594.8459294256,1069721.3282563442,1008222.7580307425,1129513.5562066713
2012-02-24,13,1012742.5100069236,1059709.7913425425,12982.9501953125,1078303.7789221683,1008459.6720158973,1069577.962048487,1012872.7211660362,1134722.9172881786
2012-02-27,13,1013325.7356954346,1060320.0648983286,12981.509765625,1078184.1434963262,1008347.7856396605,1069459.2947327807,1014328.8284655913,1136354.196607197
2012-02-28,13,1016283.7942117824,1063415.3073140108,13005.1201171875,1080145.110066214,1010181.736092732,1071404.3928289425,1018951.656426474,1141533.1581097392
2012-02-29,13,1011505.1278994656,1058415.0239935385,12952.0703125,1075739.0387184035,1006061.0556748883,1067033.9761569896,1015368.0380896978,1137518.4247986546
2012-03-01,13,1017706.0216509496,1064903.4924429152,12980.2998046875,1078083.6497386189,1008253.8010836215,1069359.614187587,1020367.2427301258,1143119.0416927265
2012-03-02,13,1016335.899549595,1063469.8291061898,12977.5703125,1077856.9507452436,1008041.7858825488,1069134.7496808753,1018522.3823468029,1141052.2416768828
2012-03-05,13,1012519.8427510338,1059476.7975964064,12962.8095703125,1076630.9917882243,1006895.2349830089,1067918.7113914478,1015407.5680350543,1137562.7102591847
2012-03-06,13,994363.13157975,1040478.0447874062,12759.150390625,1059716.0025318912,991075.8667761713,1051140.6010940464,1000294.6348641135,1120631.6672385286
2012-03-07,13,1002936.9645169833,1049449.5006344202,12837.330078125,1066209.2456852573,997148.5282921201,1057581.2998236793,1006670.9611663937,1127775.0757163235
2012-03-08,13,1010776.3368067818,1057652.4342442895,12907.9404296875,1072073.8148144183,1002633.2363828401,1063398.4118658262,1015725.3547071194,1137918.7271723324
2012-03-09,13,1013074.2387915384,1060056.9044909026,12922.01953125,1073243.159854666,1003726.8403734895,1064558.2943678887,1019021.1255832418,1141610.9845163366
2012-03-12,13,1013071.9155385362,1060054.4734939514,12959.7099609375,1076373.552573565,1006654.470672381,1067663.3554185305,1020061.4006058357,1142776.4062754111
2012-03-13,14,1000000.0,1060054.4734939514,13177.6796875,1094477.1096470437,1000000.0,1067663.3554185305,1000000.0,1142776.4062754111
2012-03-14,14,999694.8347864152,1059730.981744136,13194.099609375,1095840.8723928805,1001246.0404459955,1068993.7071420893,1001481.5881055943,1144469.5302063026
2012-03-15,14,1000362.4798017504,1060438.721829348,13252.759765625,1100712.9135857504,1005697.5188277053,1073746.3874876786,1004856.5130733715,1148326.3148324282
2012-03-16,14,999385.7552312852,1059403.340579055,13232.6201171875,1099040.2075605697,1004169.2036071885,1072114.6613312045,1002430.5947962191,1145554.032661746
2012-03-19,14,1000260.5041803364,1060330.6221156807,13239.1298828125,1099580.8785766126,1004663.20298943,1072642.0863692232,1006111.1022290932,1149760.029719156
2012-03-20,14,1000020.7512229924,1060076.470920715,13170.1904296875,1093855.0865414282,999431.6709777364,1067056.5713476387,1003222.6920213118,1146459.2226820583
2012-03-21,14,998982.1254299168,1058975.471002479,13124.6201171875,1090070.2272116006,995973.5270874104,1063364.4378381735,1001042.6769383547,1143967.9528799304
